time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-12T05:05:09.763Z,-9.2587,111.1977,59.75,4.5,mb,,151,1.494,0.88,us,us6000dgw2,2021-04-23T21:04:21.040Z,"142 km SSW of Trenggalek, Indonesia",earthquake,7.7,8.7,0.125,19,reviewed,us,us
2021-02-08T01:12:28.584Z,-9.286,111.3583,41.73,4.8,mb,,76,1.595,0.72,us,us6000dfh1,2021-04-22T21:51:17.040Z,"139 km SSW of Trenggalek, Indonesia",earthquake,8.5,6.7,0.1,31,reviewed,us,us
2021-02-04T15:44:52.473Z,-9.2319,111.3242,51.14,4.3,mb,,97,1.531,0.72,us,us6000degm,2021-04-16T19:03:29.040Z,"134 km SSW of Trenggalek, Indonesia",earthquake,6.8,7,0.099,36,reviewed,us,us
2021-02-02T23:39:36.409Z,-7.9775,108.9834,106.18,4.3,mb,,121,1.417,1.13,us,us6000dg01,2021-04-16T19:04:00.040Z,"47 km SW of Kroya, Indonesia",earthquake,4.4,6.5,0.138,15,reviewed,us,us
2021-01-31T16:42:37.236Z,-9.2887,107.079,10,4.6,mb,,162,1.9,0.45,us,us6000deuu,2021-04-16T19:03:45.040Z,"234 km S of Banjar, Indonesia",earthquake,9.6,2,0.157,13,reviewed,us,us
2021-01-30T14:34:56.093Z,-9.1744,110.3448,57.04,4.3,mb,,122,1.266,0.76,us,us6000desj,2021-04-16T19:03:41.040Z,"135 km S of Pundong, Indonesia",earthquake,9.7,7.5,0.168,10,reviewed,us,us
2021-01-19T20:10:59.621Z,-8.848,110.607,92.06,4.8,mb,,104,0.933,0.84,us,us7000d1gf,2021-03-27T21:05:33.040Z,"103 km SSE of Pundong, Indonesia",earthquake,7.2,6.1,0.069,71,reviewed,us,us
2021-01-15T14:17:02.903Z,-8.3389,108.6481,101.89,4.1,mb,,125,1.317,0.75,us,us7000d2fq,2021-03-27T21:06:04.040Z,"95 km S of Sidareja, Indonesia",earthquake,6.9,8,0.158,11,reviewed,us,us
2021-01-14T01:51:17.879Z,-8.1371,105.4526,10,4.3,mb,,146,2.278,0.96,us,us7000d2dq,2021-03-20T21:25:28.040Z,"175 km SW of Pelabuhanratu, Indonesia",earthquake,8.8,1.9,0.137,15,reviewed,us,us
2021-01-13T14:35:02.851Z,-5.7641,110.7542,546.39,4.5,mb,,24,1.314,0.81,us,us7000d24l,2021-03-20T21:25:16.040Z,"79 km N of Batang, Indonesia",earthquake,6.4,5.5,0.057,91,reviewed,us,us
2021-01-07T19:05:35.908Z,-6.6812,109.2756,237.58,4.3,mb,,115,1.213,0.62,us,us6000d6ip,2021-03-13T22:59:49.040Z,"25 km NE of Tegal, Indonesia",earthquake,11.7,6.2,0.133,16,reviewed,us,us
2021-01-07T14:44:06.871Z,-8.781,110.2323,46.01,4.2,mb,,99,0.909,0.78,us,us6000d6g9,2021-03-13T22:59:45.040Z,"92 km S of Bambanglipuro, Indonesia",earthquake,9.9,4.7,0.146,13,reviewed,us,us
2020-12-20T15:16:45.796Z,-9.2506,110.851,35,4.2,mb,,148,1.368,0.58,us,us6000d27v,2021-02-27T23:24:03.040Z,"153 km SSE of Pundong, Indonesia",earthquake,8.9,1.9,0.186,8,reviewed,us,us
2020-12-17T12:24:43.969Z,-8.7958,106.0489,10,4.4,mb,,133,2.065,0.6,us,us6000d1v6,2021-02-27T23:23:32.040Z,"207 km SSW of Pelabuhanratu, Indonesia",earthquake,5.5,1.9,0.17,10,reviewed,us,us
2020-12-17T01:45:54.377Z,-8.7466,106.1764,10,4.7,mb,,114,1.938,0.65,us,us6000d1us,2021-02-27T23:23:30.040Z,"198 km SSW of Pelabuhanratu, Indonesia",earthquake,8.2,1.9,0.123,20,reviewed,us,us
2020-12-16T21:39:24.668Z,-9.181,106.1711,10,4.2,mb,,129,2.248,1,us,us7000cs7s,2021-02-27T23:25:54.040Z,"246 km S of Pelabuhanratu, Indonesia",earthquake,8.2,1.9,0.176,9,reviewed,us,us
2020-12-13T08:39:49.655Z,-9.7769,109.6882,10,4.7,mww,,41,2.027,0.62,us,us7000cqqz,2021-02-20T16:11:39.040Z,"212 km SSW of Bambanglipuro, Indonesia",earthquake,6.9,1.8,0.098,10,reviewed,us,us
2020-12-02T13:55:29.716Z,-5.5557,105.1152,83.73,4.5,mb,,98,2.457,0.77,us,us7000cn3f,2021-02-12T22:39:07.040Z,"21 km SW of Bandar Lampung, Indonesia",earthquake,7.4,5.9,0.14,15,reviewed,us,us
2020-12-02T13:54:54.528Z,-5.519,105.0618,81.05,4.5,mb,,101,2.393,0.46,us,us7000cn2p,2021-02-12T22:39:01.040Z,"24 km WSW of Bandar Lampung, Indonesia",earthquake,8.6,3.2,0.087,39,reviewed,us,us
2020-11-29T03:34:14.327Z,-8.7172,111.3953,68.88,4.1,mb,,92,1.176,0.85,us,us7000cmn0,2021-02-06T18:29:48.040Z,"78 km SSW of Trenggalek, Indonesia",earthquake,9.4,8.1,0.158,12,reviewed,us,us
2020-11-28T21:07:52.124Z,-7.3706,106.605,57.56,4.5,mb,,119,1.04,0.76,us,us7000ckpv,2021-02-06T18:28:51.040Z,"42 km S of Pelabuhanratu, Indonesia",earthquake,7.8,4,0.077,50,reviewed,us,us
2020-11-14T15:32:32.014Z,-6.6942,105.1651,67.88,4.6,mb,,115,2.581,0.91,us,us7000cezg,2021-01-27T17:29:33.040Z,"Sunda Strait, Indonesia",earthquake,5.8,6.5,0.1,32,reviewed,us,us
2020-11-14T03:00:51.594Z,-8.584,111.632,108.53,4.1,mb,,107,1.284,0.82,us,us6000cpui,2021-01-27T17:28:15.040Z,"56 km S of Trenggalek, Indonesia",earthquake,8.9,11.7,0.185,9,reviewed,us,us
2020-11-05T16:45:55.606Z,-5.7379,111.3339,517.3,4.1,mb,,48,3.851,0.78,us,us7000ccw5,2021-01-23T22:25:41.040Z,"94 km NNE of Tayu, Indonesia",earthquake,10.1,3.8,0.107,29,reviewed,us,us
2020-11-04T22:21:49.702Z,-7.3061,106.1567,39.99,5.2,mb,,26,1.489,0.8,us,us7000cajk,2021-01-23T22:25:27.040Z,"56 km SW of Pelabuhanratu, Indonesia",earthquake,2.2,4.9,0.054,114,reviewed,us,us
2020-11-01T14:34:11.015Z,-7.1501,107.6332,10,4.3,mb,,103,0.31,1.12,us,us7000cb8r,2021-01-18T23:01:57.040Z,"12 km SSE of Banjaran, Indonesia",earthquake,4.8,1.7,0.132,16,reviewed,us,us
2020-10-31T21:38:01.945Z,-9.1872,108.9762,37.09,4.5,mb,,119,1.986,0.67,us,us7000c8rt,2021-01-18T23:01:54.040Z,"174 km S of Kroya, Indonesia",earthquake,7.6,6.1,0.094,33,reviewed,us,us
2020-10-29T01:40:04.071Z,-9.5189,107.3838,40.5,4,mb,,89,2.06,0.55,us,us7000ca81,2021-01-18T23:01:39.040Z,"252 km SSW of Singaparna, Indonesia",earthquake,9.1,7.6,0.157,11,reviewed,us,us
2020-10-25T23:49:48.583Z,-8.1249,107.8954,48.84,4.4,mb,,67,0.701,1.03,us,us6000cd48,2021-01-09T20:05:26.040Z,"88 km SSW of Singaparna, Indonesia",earthquake,7.9,6.3,0.107,25,reviewed,us,us
2020-10-25T00:56:45.775Z,-7.9934,107.9821,43,5.4,mww,,26,0.621,0.93,us,us6000cctq,2023-03-15T09:01:57.155Z,"72 km SSW of Kawalu, Indonesia",earthquake,6.9,1.8,0.073,18,reviewed,us,us
2020-10-21T23:50:21.837Z,-6.7441,106.3321,10,4.5,mb,,62,1.49,0.8,us,us7000c6bl,2021-01-09T20:05:33.040Z,"36 km NW of Pelabuhanratu, Indonesia",earthquake,5.9,1.9,0.11,24,reviewed,us,us
2020-10-19T19:57:15.407Z,-8.074,108.1948,60.09,4.5,mb,,52,0.812,1.28,us,us6000c9h5,2020-12-29T23:07:43.040Z,"76 km S of Kawalu, Indonesia",earthquake,4.6,6.4,0.089,37,reviewed,us,us
2020-10-19T16:09:29.532Z,-9.8682,108.7247,10,4.8,mb,,104,2.615,0.58,us,us6000c9g3,2020-12-29T23:07:43.040Z,"253 km SSW of Kroya, Indonesia",earthquake,4.8,1.8,0.116,26,reviewed,us,us
2020-09-22T01:39:24.230Z,-8.6017,111.1266,92.31,4,mb,,108,0.908,0.93,us,us6000c17d,2020-11-28T21:32:03.040Z,"79 km S of Jatiroto, Indonesia",earthquake,7.2,3.5,0.164,12,reviewed,us,us
2020-09-10T08:26:59.805Z,-8.7569,110.7962,101.25,4.9,mb,,44,0.881,0.61,us,us7000bky6,2020-11-21T20:10:34.040Z,"101 km SSE of Pundong, Indonesia",earthquake,5.9,4.3,0.061,84,reviewed,us,us
2020-09-08T02:06:15.862Z,-7.4979,106.6258,53.14,4.5,mb,,61,1.016,0.63,us,us7000bjid,2020-11-17T19:44:54.040Z,"57 km S of Pelabuhanratu, Indonesia",earthquake,8.4,6.5,0.108,27,reviewed,us,us
2020-09-07T17:49:15.673Z,-9.2205,106.9647,10,4.7,mb,,109,1.873,0.74,us,us7000bjcs,2020-11-17T19:44:52.040Z,"229 km SSW of Banjar, Indonesia",earthquake,3.6,1.9,0.075,61,reviewed,us,us
2020-09-05T22:44:01.793Z,-5.594,105.1667,106.55,4.4,mb,,50,2.52,0.95,us,us7000bl1q,2020-11-17T19:44:41.040Z,"21 km SSW of Bandar Lampung, Indonesia",earthquake,7.3,6,0.089,37,reviewed,us,us
2020-09-04T06:07:39.136Z,-9.1553,108.8799,34.83,4.8,mb,,160,2.041,0.48,us,us7000bhnk,2020-11-17T19:44:33.040Z,"173 km SSW of Kroya, Indonesia",earthquake,9.3,4.7,0.127,20,reviewed,us,us
2020-09-04T02:10:09.141Z,-9.5629,111.9763,35,4.2,mb,,125,2.18,0.91,us,us7000bkx6,2020-11-17T19:44:32.040Z,"160 km S of Boyolangu, Indonesia",earthquake,8,2,0.199,7,reviewed,us,us
2020-08-30T18:28:06.156Z,-8.4461,111.2975,107.95,4.2,mb,,80,0.932,0.92,us,us7000bf2e,2020-11-07T18:48:37.040Z,"60 km SW of Trenggalek, Indonesia",earthquake,7.6,6.8,0.136,15,reviewed,us,us
2020-08-28T10:31:13.138Z,-6.4614,105.864,65.97,4.2,mb,,180,2.032,0.34,us,us7000bgl1,2020-11-07T18:48:48.040Z,"9 km SSE of Labuan, Indonesia",earthquake,13.9,5.2,0.159,11,reviewed,us,us
2020-08-23T22:52:39.411Z,-7.7582,111.4201,142.33,4.1,mb,,62,0.901,0.78,us,us7000beax,2020-10-31T19:06:34.040Z,"13 km NNW of Ponorogo, Indonesia",earthquake,8.5,0.8,0.135,15,reviewed,us,us
2020-08-23T21:05:36.372Z,-7.7972,107.3366,58.81,4.1,mb,,79,0.455,0.77,us,us7000beat,2020-10-31T19:06:34.040Z,"67 km S of Banjar, Indonesia",earthquake,8,5.4,0.145,13,reviewed,us,us
2020-08-23T17:54:48.199Z,-9.7631,108.2223,10,4.8,mb,,118,2.354,0.62,us,us6000bjgh,2020-10-31T19:06:20.040Z,"259 km SSW of Sidareja, Indonesia",earthquake,8.6,1.9,0.097,33,reviewed,us,us
2020-08-23T17:38:01.436Z,-9.6512,108.1878,10,5.2,mww,,102,2.238,1.1,us,us6000bjgc,2020-10-31T19:06:20.040Z,"248 km SSW of Sidareja, Indonesia",earthquake,5.8,1.7,0.086,13,reviewed,us,us
2020-08-23T13:55:24.725Z,-9.5742,108.2243,10,4.4,mb,,78,2.173,0.61,us,us7000beam,2020-10-31T19:06:34.040Z,"239 km SSW of Sidareja, Indonesia",earthquake,6.1,1.9,0.155,12,reviewed,us,us
2020-08-16T15:12:35.976Z,-7.6793,107.3531,29.84,4.2,mb,,108,0.364,0.38,us,us6000bib4,2020-10-24T20:09:10.040Z,"54 km S of Banjar, Indonesia",earthquake,6.5,6.2,0.152,12,reviewed,us,us
2020-08-09T22:12:21.370Z,-9.3254,110.2462,10,4.6,mb,,62,1.43,0.44,us,us6000bblx,2020-10-21T22:04:02.040Z,"152 km S of Bambanglipuro, Indonesia",earthquake,7,1.8,0.098,31,reviewed,us,us
2020-08-01T16:24:35.565Z,-6.1779,108.1537,10,4.3,mb,,121,1.37,0.97,us,us6000ba4g,2020-10-10T17:11:17.040Z,"24 km NW of Indramayu, Indonesia",earthquake,3.4,1.9,0.178,9,reviewed,us,us
2020-07-28T02:00:33.408Z,-7.5425,107.0704,50.22,4.6,mb,,66,0.58,0.65,us,us6000b8sm,2020-10-03T17:32:36.040Z,"55 km SW of Banjar, Indonesia",earthquake,6,7.2,0.173,10,reviewed,us,us
2020-07-19T16:10:31.763Z,-5.6082,105.9308,102.98,4.1,mb,,125,2.512,0.28,us,us6000b3gr,2020-09-26T16:58:26.040Z,"61 km NNW of Serang, Indonesia",earthquake,9.8,8.9,0.145,13,reviewed,us,us
2020-07-14T00:04:34.872Z,-6.5552,106.3621,106.19,4.6,mb,,87,1.564,0.92,us,us7000an3y,2020-09-19T20:58:18.040Z,"25 km SSE of Rangkasbitung, Indonesia",earthquake,8.6,3.4,0.078,50,reviewed,us,us
2020-07-12T19:50:31.277Z,-8.6756,109.9033,74.1,4.3,mb,,118,0.975,0.95,us,us7000amdp,2020-09-19T20:58:13.040Z,"90 km SSW of Srandakan, Indonesia",earthquake,8,7.2,0.125,18,reviewed,us,us
2020-07-11T09:15:03.907Z,-8.1808,106.4415,34.99,4.2,mb,,120,1.393,0.49,us,us7000aqbh,2020-09-19T20:58:28.040Z,"132 km S of Pelabuhanratu, Indonesia",earthquake,9.2,5.6,0.153,12,reviewed,us,us
2020-07-10T04:55:56.615Z,-7.3423,106.8384,46.22,4.4,mb,,132,0.813,0.84,us,us7000aq78,2020-09-19T20:58:27.040Z,"47 km SSW of Sukabumi, Indonesia",earthquake,9.8,6.7,0.139,15,reviewed,us,us
2020-07-08T19:16:10.607Z,-5.3283,105.1061,136.15,4.3,mb,,114,2.348,0.6,us,us7000ap1n,2020-09-19T20:58:24.040Z,"20 km WNW of Bandar Lampung, Indonesia",earthquake,13.1,7.3,0.188,8,reviewed,us,us
2020-07-08T14:54:45.499Z,-5.9088,105.8121,170.98,4.5,mb,,118,2.008,1.15,us,us7000ak27,2020-09-19T20:57:57.040Z,"44 km WNW of Serang, Indonesia",earthquake,8.6,5.9,0.079,47,reviewed,us,us
2020-07-07T05:17:51.870Z,-9.3688,107.4747,10,4.8,mb,,54,1.901,0.55,us,us7000ajau,2020-09-11T22:14:24.040Z,"233 km SSW of Singaparna, Indonesia",earthquake,4.7,1.7,0.072,63,reviewed,us,us
2020-07-07T04:44:13.602Z,-6.3146,106.3418,96.85,5.1,mww,,24,1.361,1.03,us,us7000aja4,2020-09-11T22:14:24.040Z,"11 km ENE of Rangkasbitung, Indonesia",earthquake,7.1,4.1,0.083,14,reviewed,us,us
2020-07-06T22:54:47.538Z,-5.6023,110.6893,533.76,6.6,mww,,14,1.458,1.16,us,us7000aj3w,2020-09-11T22:14:22.040Z,"Java Sea",earthquake,8.7,2.7,0.056,31,reviewed,us,us
2020-07-02T12:00:41.143Z,-7.6355,106.5785,32.35,4,mb,,181,1.076,0.98,us,us7000ak4y,2020-09-11T22:13:53.040Z,"71 km S of Pelabuhanratu, Indonesia",earthquake,5.4,6.3,0.211,6,reviewed,us,us
2020-06-26T18:13:18.660Z,-8.4246,105.2135,10,4.4,mb,,78,2.595,0.74,us,us7000agr5,2020-09-05T17:35:41.040Z,"216 km SW of Pelabuhanratu, Indonesia",earthquake,7,1.8,0.094,39,reviewed,us,us
2020-06-21T19:33:08.004Z,-8.9211,110.9498,86.6,5.2,mww,,42,1.087,0.97,us,us6000ag1n,2023-03-27T03:50:52.713Z,"116 km S of Jatiroto, Indonesia",earthquake,7.3,4.7,0.098,10,reviewed,us,us
2020-06-20T08:17:05.574Z,-6.239,106.4925,169.4,4.4,mb,,118,1.672,0.44,us,us7000ac25,2020-08-30T00:01:18.040Z,"1 km W of Cikupa, Indonesia",earthquake,11.5,6.8,0.13,17,reviewed,us,us
2020-06-18T13:57:09.644Z,-9.1656,111.2848,58.25,4.3,mb,,115,1.455,0.65,us,us7000aaxj,2020-08-30T00:01:13.040Z,"129 km SSW of Trenggalek, Indonesia",earthquake,7.2,3.8,0.16,11,reviewed,us,us
2020-06-16T04:32:49.595Z,-7.0855,105.7059,35,4.5,mb,,136,1.964,0.85,us,us6000ah6r,2020-08-22T19:15:04.040Z,"79 km S of Labuan, Indonesia",earthquake,12.5,1.9,0.132,17,reviewed,us,us
2020-06-12T19:28:56.551Z,-5.679,106.1304,181.55,4.4,mb,,38,1.862,1.17,us,us6000aavx,2020-08-22T19:14:47.040Z,"48 km N of Serang, Indonesia",earthquake,7.1,5.5,0.066,75,reviewed,us,us
2020-06-12T10:51:01.809Z,-8.2197,105.2385,10,4.6,mb,,69,2.504,0.46,us,us6000aakb,2020-08-22T19:14:47.040Z,"198 km SW of Pelabuhanratu, Indonesia",earthquake,7.8,1.4,0.094,34,reviewed,us,us
2020-06-11T20:22:25.402Z,-8.2219,105.3274,10,4.6,mb,,190,2.421,0.64,us,us6000ae5u,2020-08-22T19:14:59.040Z,"192 km SW of Pelabuhanratu, Indonesia",earthquake,10.4,1.9,0.157,12,reviewed,us,us
2020-06-10T01:25:33.263Z,-6.0385,111.9458,602.38,4.2,mb,,31,1.801,0.68,us,us6000a918,2020-08-22T19:14:40.040Z,"90 km NE of Lasem, Indonesia",earthquake,10.8,6.4,0.088,36,reviewed,us,us
2020-05-24T07:11:43.210Z,-7.8402,107.9778,64.88,4.8,mb,,66,0.496,0.62,us,us70009pd2,2020-08-08T18:17:55.040Z,"56 km SSW of Singaparna, Indonesia",earthquake,7.2,2.3,0.071,62,reviewed,us,us
2020-05-19T10:23:13.369Z,-8.5604,110.9562,80.35,4.1,mb,,61,0.773,0.69,us,us6000a01n,2020-08-02T00:28:15.040Z,"76 km SSW of Jatiroto, Indonesia",earthquake,8.9,6.1,0.145,13,reviewed,us,us
2020-05-19T10:00:18.966Z,-7.8311,107.9644,61.62,4.9,mb,,49,0.48,0.84,us,us70009kn8,2020-08-02T00:28:15.040Z,"55 km SSW of Singaparna, Indonesia",earthquake,8.3,5,0.067,72,reviewed,us,us
2020-05-18T11:04:53.228Z,-8.1925,108.1588,64.49,4.4,mb,,57,0.883,1,us,us70009ni5,2020-08-02T00:28:53.040Z,"89 km S of Kawalu, Indonesia",earthquake,6.9,5.6,0.105,26,reviewed,us,us
2020-05-12T10:06:24.533Z,-7.2105,106.0961,98.35,4.3,mb,,141,1.561,0.73,us,us70009kut,2020-07-29T22:14:39.040Z,"56 km WSW of Pelabuhanratu, Indonesia",earthquake,13,8,0.168,10,reviewed,us,us
2020-05-08T20:39:50.063Z,-7.6571,106.312,43.05,4.4,mb,,68,1.34,0.89,us,us70009g4l,2020-07-29T22:14:21.040Z,"78 km SSW of Pelabuhanratu, Indonesia",earthquake,6.5,2.1,0.104,30,reviewed,us,us
2020-05-01T10:43:32.137Z,-7.8725,108.2608,84.18,4.3,mb,,78,0.729,0.64,us,us70009b4g,2020-07-18T21:57:43.040Z,"54 km S of Kawalu, Indonesia",earthquake,5.7,5.5,0.1,28,reviewed,us,us
2020-04-30T08:21:59.649Z,-7.0922,106.9026,59.57,4.8,mb,,50,0.827,0.8,us,us70009aj8,2020-07-18T21:57:39.040Z,"19 km S of Sukabumi, Indonesia",earthquake,7.8,5.5,0.072,59,reviewed,us,us
2020-04-25T04:43:24.056Z,-5.973,106.1768,180,4.3,mb,,91,1.659,1.17,us,us60009c1g,2020-07-11T22:19:01.040Z,"15 km N of Serang, Indonesia",earthquake,8.7,6.3,0.116,21,reviewed,us,us
2020-04-22T08:52:18.156Z,-8.9805,106.125,10,4.3,mb,,196,2.133,0.57,us,us60009dzf,2020-07-11T22:19:16.040Z,"225 km SSW of Pelabuhanratu, Indonesia",earthquake,5.3,2,0.177,9,reviewed,us,us
2020-04-16T01:26:54.294Z,-8.8999,111.3365,69.33,4.4,mb,,111,1.268,0.74,us,us60009ann,2020-07-09T14:31:09.040Z,"99 km SSW of Trenggalek, Indonesia",earthquake,8.5,7.4,0.148,13,reviewed,us,us
2020-04-09T07:20:55.527Z,-8.0814,107.8508,55.63,4.4,mb,,65,0.646,1.11,us,us70008xlj,2020-06-30T14:03:12.040Z,"85 km SSW of Singaparna, Indonesia",earthquake,7.6,5.2,0.11,24,reviewed,us,us
2020-03-18T23:54:49.841Z,-6.7286,109.4694,241.95,4.6,mb,,41,1.015,1.26,us,us70008bx9,2020-06-06T20:53:51.040Z,"20 km NNE of Pemalang, Indonesia",earthquake,6.9,4.5,0.061,80,reviewed,us,us
2020-03-18T08:45:48.597Z,-7.5152,107.6753,117.12,4.2,mb,,124,0.057,0.87,us,us70008gye,2020-06-06T20:53:46.040Z,"44 km SE of Banjar, Indonesia",earthquake,9.7,5.6,0.158,11,reviewed,us,us
2020-03-16T03:56:41.714Z,-7.4774,106.7727,72.78,4.5,mb,,129,0.87,0.79,us,us70008gx1,2020-05-30T22:17:23.040Z,"59 km SSE of Pelabuhanratu, Indonesia",earthquake,10.8,6.8,0.124,19,reviewed,us,us
2020-03-14T23:26:34.621Z,-6.8374,105.653,74.56,4.4,mb,,159,1.947,0.88,us,us60008hq3,2020-05-30T22:17:19.040Z,"54 km SSW of Labuan, Indonesia",earthquake,9.8,10.4,0.156,12,reviewed,us,us
2020-03-14T02:17:53.430Z,-8.3139,108.9137,76.53,4.5,mb,,166,1.51,0.45,us,us60008hq9,2020-05-30T22:17:19.040Z,"83 km SSW of Kroya, Indonesia",earthquake,7.8,9.4,0.191,8,reviewed,us,us
2020-03-12T08:03:18.933Z,-8.9032,110.5406,94.26,5.2,mb,,99,0.984,0.61,us,us60008e67,2020-05-30T22:17:03.040Z,"107 km SSE of Pundong, Indonesia",earthquake,7.7,6.7,0.078,54,reviewed,us,us
2020-03-10T10:18:04.505Z,-6.7852,106.6813,10,5,mb,,86,1.173,1.15,us,us60008d3j,2023-03-15T12:00:27.953Z,"11 km W of Cicurug, Indonesia",earthquake,6.5,1.8,0.076,56,reviewed,us,us
2020-03-08T05:03:20.734Z,-6.4638,106.3358,104.96,4,mb,,69,1.639,0.92,us,us60008ecl,2020-05-23T22:03:06.040Z,"15 km SE of Rangkasbitung, Indonesia",earthquake,9.1,7.5,0.116,21,reviewed,us,us
2020-03-07T21:42:49.068Z,-9.3397,109.9118,35,4.3,mb,,142,1.541,1.28,us,us60008e9n,2020-05-23T22:03:28.040Z,"159 km SSW of Bambanglipuro, Indonesia",earthquake,7,2,0.148,13,reviewed,us,us
2020-02-23T06:49:55.826Z,-6.8841,108.9201,216.17,4.1,mb,,77,1.385,0.59,us,us600085y7,2020-05-09T21:40:49.040Z,"4 km WSW of Bulakamba, Indonesia",earthquake,9.4,7.6,0.145,13,reviewed,us,us
2020-02-21T00:57:18.236Z,-7.4707,107.6526,67.11,4.6,mb,,71,0.008,1.35,us,us70007ty9,2020-05-09T21:41:05.040Z,"39 km SE of Banjar, Indonesia",earthquake,6.6,3.4,0.097,32,reviewed,us,us
2020-02-17T12:11:45.998Z,-7.3064,105.9296,47.04,4.7,mb,,83,1.713,1.3,us,us70007rtb,2020-05-02T22:10:08.040Z,"77 km WSW of Pelabuhanratu, Indonesia",earthquake,8.2,6.5,0.093,35,reviewed,us,us
2020-02-10T05:22:56.635Z,-6.768,105.2929,52.32,4.9,mb,,174,2.438,0.91,us,us70007met,2020-04-25T22:19:07.040Z,"73 km SW of Labuan, Indonesia",earthquake,8.3,6.5,0.074,57,reviewed,us,us
2020-02-05T10:49:35.011Z,-7.4507,106.0456,85.55,4.2,mb,,184,1.591,0.56,us,us70007pfh,2020-04-25T22:19:31.040Z,"75 km SW of Pelabuhanratu, Indonesia",earthquake,9.3,7.6,0.136,16,reviewed,us,us
2020-01-19T13:31:12.857Z,-7.0864,107.682,133.84,4.5,mb,,119,0.375,0.69,us,us60007k77,2020-04-08T19:40:05.040Z,"9 km W of Paseh, Indonesia",earthquake,10.3,5.6,0.131,17,reviewed,us,us
2020-01-13T05:19:53.271Z,-7.1159,106.1728,63.35,4.4,mb,,130,1.505,0.95,us,us60007eus,2020-04-02T21:27:37.040Z,"44 km WSW of Pelabuhanratu, Indonesia",earthquake,10.9,7.8,0.12,20,reviewed,us,us
2020-01-10T22:06:32.716Z,-7.746,108.0142,62.77,4.4,mb,,64,0.457,0.85,us,us60007dqk,2020-04-02T21:27:29.040Z,"44 km SSW of Singaparna, Indonesia",earthquake,7.9,3.6,0.123,19,reviewed,us,us
2020-01-08T22:05:33.881Z,-7.7621,107.9297,69.72,4.6,mb,,50,0.406,0.74,us,us70006wlt,2020-04-02T21:27:53.040Z,"49 km SSW of Singaparna, Indonesia",earthquake,7.7,5.3,0.086,40,reviewed,us,us
2020-01-05T23:12:24.295Z,-8.0046,107.4548,38.11,4.9,mww,,29,0.572,1.08,us,us70006v30,2020-03-21T17:13:23.040Z,"89 km S of Banjar, Indonesia",earthquake,6.5,4.6,0.089,12,reviewed,us,us
2019-12-26T07:22:11.473Z,-7.7539,106.8581,61.54,4.7,mb,,102,3.621,0.64,us,us70006r59,2020-03-14T22:24:34.040Z,"88 km SW of Banjar, Indonesia",earthquake,9.4,7.3,0.073,58,reviewed,us,us
2019-12-16T12:52:33.978Z,-7.1634,106.0015,60.53,4.8,mb,,83,4.115,0.69,us,us60006s5l,2020-03-04T21:27:09.040Z,"63 km WSW of Pelabuhanratu, Indonesia",earthquake,9.1,6.3,0.079,49,reviewed,us,us
2019-12-15T03:36:28.111Z,-7.7109,107.0228,44.08,4.3,mb,,156,3.453,0.35,us,us70006tn7,2020-03-04T21:27:21.040Z,"72 km SW of Banjar, Indonesia",earthquake,13,9.6,0.169,10,reviewed,us,us
2019-12-10T15:45:35.429Z,-7.8768,108.5045,65.57,4.4,mb,,125,2,0.61,us,us60006pt6,2020-03-04T21:26:51.040Z,"53 km SW of Sidareja, Indonesia",earthquake,11.5,4.7,0.098,30,reviewed,us,us
2019-12-09T03:47:26.927Z,-8.8985,110.0984,35,4.9,mb,,63,1.066,1.03,us,us60006p3b,2020-02-29T19:52:50.040Z,"106 km S of Bambanglipuro, Indonesia",earthquake,7.3,1.9,0.075,56,reviewed,us,us
2019-11-14T19:10:52.289Z,-6.9394,106.9316,80.89,4.2,mb,,105,3.69,0.96,us,us70006b4u,2020-02-07T20:21:03.040Z,"2 km SSE of Sukabumi, Indonesia",earthquake,9.5,6.9,0.167,10,reviewed,us,us
2019-11-09T01:19:44.806Z,-7.6339,108.1636,93.5,4.5,mb,,96,0.972,0.87,us,us60006c2a,2020-02-01T23:22:03.040Z,"28 km S of Kawalu, Indonesia",earthquake,8.5,7.4,0.171,10,reviewed,us,us
2019-11-03T23:30:00.128Z,-8.861,110.4893,57.2,4.4,mb,,103,0.943,0.92,us,us60006apj,2020-01-18T20:00:46.040Z,"101 km S of Pundong, Indonesia",earthquake,8.6,7.2,0.107,25,reviewed,us,us
2019-11-01T08:38:10.866Z,-7.7631,108.062,91.71,4.8,mb,,61,2.443,0.88,us,us700061xg,2020-01-18T20:00:52.040Z,"45 km SSW of Kawalu, Indonesia",earthquake,11.3,7.2,0.095,34,reviewed,us,us
2019-11-01T05:08:34.368Z,-9.1434,106.9878,10,4.6,mb,,140,2.387,0.93,us,us6000699m,2020-01-18T20:00:43.040Z,"220 km SSW of Banjar, Indonesia",earthquake,4,1.9,0.128,18,reviewed,us,us
2019-10-31T01:56:15.542Z,-7.8484,108.4412,87.49,4.4,mb,,74,1.307,0.73,us,us60006980,2020-01-18T20:00:41.040Z,"55 km SW of Sidareja, Indonesia",earthquake,7.6,6.8,0.148,13,reviewed,us,us
